VIEW______ MESH______ stage1_back		34000.0,  200.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ stage1_base		35000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ stage1_back		35000.0,  450.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ stage1_base		36000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,

 
VIEW______ SO_SHAREAL cloud1			 -800.0, 4500.0, 1400.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ SO_SHAREAL cloud1			 1000.0, 4500.0, 1500.0,   0.0,   0.0,   0.0,   3.0,   3.0,
VIEW______ SO_SHAREAL cloud1			 2500.0, 4800.0, 1300.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ SO_SHAREAL cloud1			 3000.0, 4200.0, 1400.0,   0.0,   0.0,   0.0,   2.0,   2.0,
VIEW______ SO_SHAREAL cloud1			 5200.0, 4500.0, 1300.0,   0.0,   0.0,   0.0,   3.5,   3.5,
VIEW______ SO_SHAREAL cloud1			 7000.0, 4000.0, 1500.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ SO_SHAREAL cloud1			 7500.0, 4600.0, 1400.0,   0.0,   0.0,   0.0,   2.0,   2.0,
VIEW______ SO_SHAREAL cloud1			 9000.0, 4800.0, 1500.0,   0.0,   0.0,   0.0,   3.0,   3.0,
VIEW______ SO_SHAREAL cloud1			11500.0, 4500.0, 1600.0,   0.0,   0.0,   0.0,   4.0,   4.0,
VIEW______ SO_SHAREAL cloud1			13000.0, 4700.0, 1500.0,   0.0,   0.0,   0.0,   3.0,   3.0,
VIEW______ SO_SHAREAL cloud1			15000.0, 4400.0, 1500.0,   0.0,   0.0,   0.0,   2.0,   2.0,

VIEW_HIT__ SO_REAL___ kaidan			1900.0, 2000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_REAL___ kaidan			4900.0, 1000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_REAL___ kaidan			12100.0, 1000.0,    0.0,   0.0,   180.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_REAL___ kaidan			15100.0, 2000.0,    0.0,   0.0,   180.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_REAL___ kaidan			20900.0, 2000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW_HIT__ SO_REAL___ kaidan			23900.0, 1000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW_HIT__ SO_REAL___ kaidan			24900.0, 0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,


VIEW_HIT__ SO_SHAREAL park1			33000.0, 0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_SHAREAL park2			33800.0, 0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_SHAREAL park2			34300.0, 0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_REAL___ park1			35100.0, 0.0,    0.0,   0.0,   180.0,   0.0,   1.0,   1.0, 


VIEW_HIT__ SO_SHADOW_ pink			1000.0,3000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_SHADOW_ pink			1000.0,3500.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_SHADOW_ pink			1000.0,4000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 


VIEW_HIT__ SO_SHADOW_ tetu2			17000.0, 3000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_SHADOW_ tetu			18550.0, 3000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,

END_______


VIEW______ SO_SHAREAL wood			1500.0, 0.0, 1200.0,   0.0,   0.0,   0.0,   0.5,  0.5,


VIEW_HIT__ SO_SHAREAL kanban			-1000.0, 3000.0,    200.0,   0.0,   45.0,   0.0,   1.0,   1.0,

